# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.3,5.0026259451015145,-179.9902913145993,0,2.0,0.4116702143883831,180.0,0.0,0.0
 0.027237341131912788,2.2992581272587143,5.002625819392271,-179.9902913145993,0.05447468226382558,2.0000000000000004,0.4116702143883831,180.0,1.5251542356045993,0.0
 0.03899672672273863,2.298479255406215,5.0026254436090225,-179.97235643785734,0.07799345344547727,2.0000000000000004,0.354290300844234,180.0,1.7329042964557575,0.0
 0.048335390794864624,2.297663690336604,5.002624819768497,-179.95617342676357,0.09667078158972926,2.0,0.3071941082388182,180.0,1.8051870611305194,0.0
 0.056464704373701526,2.29681173794398,5.002623949887419,-179.9414984950752,0.11292940874740307,2.0,0.26816873489176024,180.0,1.8110101700577,0.0
 0.06384588757434685,2.2959237041224463,5.002622835982514,-179.92813109723176,0.12769177514869373,2.0000000000000018,0.23555000007458554,180.0,1.7808251525860874,0.0
 0.07071143975031408,2.2949998947661028,5.002621480070509,-179.9159047492304,0.14142287950062818,2.0,0.20806989406923804,180.0,1.7306958483782167,0.0
 0.07719707271731985,2.2940406157690507,5.002619884168129,-179.9046800911803,0.15439414543463975,2.0000000000000044,0.1847506508518976,180.0,1.669825464126288,4.589647041622587e-12
 0.08338964246672612,2.2930461730253917,5.002618050292101,-179.89433958052436,0.16677928493345226,1.9999999999999956,0.16482999038049823,180.00000000000003,1.6037253369846032,-4.769743954546294e-12
 0.08934839197220298,2.2920168724292256,5.002615980459149,-179.88478338296568,0.178696783944406,2.0,0.147707661256227,180.0,1.5357725393497526,0.0
 0.09511566746334929,2.2909530198746535,5.002613676686001,-179.8759261596395,0.1902313349266986,2.0,0.13290653592476817,180.0,1.4680523339500946,0.0
 0.10072284618470893,2.289854921255777,5.00261114098938,-179.86769452783076,0.20144569236941787,1.9999999999999951,0.12004413047405603,180.0,1.4018429302044566,0.0
 0.10619385062633294,2.288722882466697,5.002608375386014,-179.86002503893314,0.21238770125266587,2.0,0.10881135951959409,180.0,1.3379080151872123,0.0
 0.1115473478829816,2.287557209401515,5.002605381892629,-179.8528625520442,0.22309469576596322,2.0000000000000053,0.09895661641818634,180.0,1.2766785439943957,5.412793350239098e-12
 0.11679818743870721,2.2863582079543305,5.00260216252595,-179.84615891784543,0.23359637487741444,2.0,0.09027357296031141,180.00000000000003,1.2183690607611364,-5.507882566085286e-12
 0.12195837542190974,2.285126184019245,5.002598719302702,-179.83987190445902,0.24391675084381947,1.9999999999999947,0.0825920583247085,180.0,1.1630531865794218,0.0
 0.12703775491906735,2.2838614434903604,5.002595054239612,-179.833964315949,0.2540755098381347,2.0,0.07577076990195042,180.0,1.1107136593359745,0.0
 0.1320444933381994,2.2825642922617773,5.002591169353407,-179.82840326319814,0.2640889866763988,2.0,0.0696917803105085,180.0,1.0612754593451827,0.0
 0.1369854393229496,2.281235036227596,5.00258706666081,-179.82315955847855,0.27397087864589914,1.9999999999999887,0.06425605966475866,180.0,1.0146282044808668,-5.822987364328035e-12
 0.1418663891949203,2.2798739812819178,5.002582748178549,-179.81820720907382,0.28373277838984057,2.0,0.05938008946848159,179.99999999999997,0.9706411401155812,5.889411131649699e-12
 0.14669228923739921,2.2784814333188446,5.002578215923349,-179.8135229919545,0.2933845784747984,2.0,0.0549930864404462,180.0,0.9291732973289256,0.0
 0.15146739157914016,2.277057698232476,5.002573471911937,-179.80908609436653,0.3029347831582802,1.9999999999999885,0.05103477439846745,180.0,0.8900801553581902,0.0
 0.15619537593161562,2.2756030819169144,5.002568518161037,-179.80487780931955,0.3123907518632311,2.0,0.0474536051724747,180.0,0.8532181188053716,0.0
 0.16087944580293362,2.2741178902662593,5.002563356687375,-179.8008812760356,0.3217588916058671,2.0,0.044205329019861184,180.0,0.81844743877888,6.121463918061498e-12
 0.1655224053647053,2.2726024291746127,5.002557989507679,-179.7970812576739,0.3310448107294105,2.0,0.04125179792427401,180.00000000000003,0.785633999905703,-6.1728406131643086e-12
 0.1701267214667267,2.271057004536075,5.002552418638672,-179.79346395039784,0.3402534429334533,2.0,0.03856001704322064,180.0,0.7546502347561533,-6.222116079626736e-12
 0.1746945741179278,2.2694819222447475,5.002546646097082,-179.7900168193223,0.34938914823585543,1.9999999999999878,0.03610132532190406,179.99999999999997,0.7253758935382951,0.0
 0.17922789791603258,2.267877488194732,5.002540673899634,-179.78672845552154,0.358455795832065,2.0,0.033850800537399715,179.99999999999997,0.6976979559653883,1.26304158642458e-11
 0.18372841630527426,2.266244008280128,5.002534504063053,-179.78358845304058,0.36745683261054835,2.0,0.03178663047173402,180.00000000000003,0.6715108262444843,-6.359385868738264e-12
 0.18819767010069507,2.264581788395037,5.002528138604067,-179.7805873007317,0.37639534020139,2.0,0.02988972933390134,180.0,0.6467159630326955,0.0
 0.19263704139141885,2.2628911344335605,5.0025215795394,-179.77771628845215,0.38527408278283753,2.0,0.028143281858741664,180.0,0.6232216896644097,0.0
 0.19704777369108828,2.261172352289799,5.002514828885778,-179.7749674244157,0.3940955473821764,2.0,0.02653248983944958,180.0,0.6009427470316641,0.0
 0.2014309890190282,2.2594257478578537,5.002507888659928,-179.77233336295572,0.40286197803805623,2.0,0.025044299627604842,180.0,0.5798000416616012,0.0
