# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.8013219349680603,3.434523569949867,4.640799488,21.680968027160777,2.0217572657115754,-2.589322440003493,0.733944515744495,0.0,85.11981375249111,0.0
 0.8070476095295746,3.4452059463386924,4.645152,22.168336379444252,2.0074820040032346,-2.4932017275821865,0.7444198296276762,0.0,85.73116776412402,0.0
 0.812759813737883,3.4557519806546813,4.6495544319999995,22.658050316729675,1.993791796874539,-2.3966592631235537,0.7546779221764195,0.0,86.32610218600584,0.0
 0.8184577626328591,3.4661634216584343,4.654006016,23.14993203528802,1.9806886320567334,-2.2996283503628105,0.7646960321224625,0.0,86.90366532892189,0.0
 0.8241406556097997,3.4764420181105553,4.658505984,23.643796264656146,1.968174688020423,-2.202037604277991,0.7744510453524944,0.0,87.46289997522979,0.0
 0.8298076765585167,3.486589518771646,4.6630535680000005,24.13945035105132,1.9562523510893668,-2.1038102803828864,0.7839195602537989,0.0,88.00284522518241,0.0
 0.8354579940175844,3.4966076724023103,4.667648,24.636694363874795,1.9449242323672926,-2.0048641167753867,0.7930779585502858,0.0,88.5225384897766,0.0
 0.841090761342289,3.5064982277631493,4.672288512000001,25.135321226179915,1.9341931880755154,-1.9051105208468528,0.8019024786038738,0.0,89.0210174278787,0.0
 0.8467051168846011,3.516262933614766,4.676974336000001,25.63511686875839,1.9240623400062207,-1.8044543123328067,0.8103692935348747,0.0,89.49732198685352,0.0
 0.8523001841841028,3.5259035387177633,4.681704704,26.135860408400006,1.9145350991374341,-1.7027928993159946,0.818454591426888,0.0,89.95049639780432,0.0
 0.8578750721669075,3.5354217918327433,4.686478848,26.637324349815447,1.9056151908695225,-1.6000156945618316,0.8261346585213268,0.0,90.37959119490719,0.0
 0.8634288753511498,3.5448194417203096,4.691296,27.139274811184233,1.8973066826025924,-1.496003367656909,0.8333859644700251,0.0,90.78366520559034,0.0
 0.868960674056349,3.5540982371410634,4.6961553920000005,27.64147177282176,1.8896140140869724,-1.3906269778742613,0.8401852488953373,0.0,91.16178750253151,0.0
 0.8744695346139554,3.5632599268556087,4.701056256,28.14366934835535,1.882542030442244,-1.2837470781437281,0.8465096089599669,0.0,91.51303931261553,0.0
 0.879954509576169,3.5723062596245465,4.705997824000001,28.64561607770112,1.8760960184661672,-1.1752126528350115,0.8523365870164774,0.0,91.83651583048484,0.0
 0.8854146379199687,3.58123898420848,4.7109793280000005,29.14705524078295,1.8702817461723806,-1.0648600046900298,0.8576442580137246,0.0,92.1313279797517,0.0
 0.8908489452429375,3.5900598493680125,4.716,29.647725191098157,1.8651055063602482,-0.9525114250080059,0.862411315585256,0.0,92.39660403390553,0.0
 0.896256443947085,3.598770603863746,4.721059072,30.147359707679136,1.8605741642764344,-0.837973771558783,0.8666171564424243,0.0,92.63149113005296,0.0
 0.9016361334069823,3.607372996456283,4.726155776000001,30.645688364166055,1.8566952099194345,-0.7210368527617511,0.8702419623049831,0.0,92.83515663499128,0.0
 0.9069870001179695,3.6158687759062262,4.731289344,31.14243691341351,1.853476815608882,-0.6014715903769623,0.8732667785944476,0.0,93.00678936040684,0.0
 0.9123080178200357,3.6242596909741778,4.736459008,31.637327686012576,1.8509278992309601,-0.47902798311157846,0.8756735893943166,0.0,93.14560058196807,0.0
 0.917598147592588,3.632547490420741,4.741664,32.13008000083351,1.8490581940737114,-0.3534327582944445,0.8774453878137097,0.0,93.25082488240999,0.0
 0.9228563379152303,3.640733923006518,4.746903552,32.62041058580861,1.8478783256296123,-0.22438678931389888,0.8785662415188509,0.0,93.32172077714839,0.0
 0.9280815246894863,3.6488207374921116,4.752176896,33.10803400696418,1.8473998965374312,-0.09156210349039856,0.8790213525943529,0.0,93.35757111118396,0.0
 0.9332726312155698,3.6568096826381242,4.757483264,33.59266310361875,1.8476355806963645,0.04540152619659037,0.8787971111942027,0.0,93.35768321791116,0.0
 0.938428568118464,3.664702507205158,4.762821888,34.07400942769068,1.848599227311156,0.1869003893842481,0.8778811429044652,0.0,93.32138882256788,0.0
 0.9435482332172495,3.6725009599538163,4.768192,34.55178368501577,1.8503059765156704,0.33337125995200356,0.8762623491224021,0.0,93.24804367635811,0.0
 0.9486305113309609,3.6802067896447017,4.773592832,35.02569617653853,1.8527723879240694,0.4852964267628089,0.8739309403018672,0.0,93.13702689808511,0.0
 0.9536742740138099,3.6878217450384154,4.779023616,35.4954572371986,1.8560165840249416,0.6432095054558998,0.8708784616786196,0.0,92.9877400393311,0.0
 0.9586783792125053,3.695347574895562,4.784483584,35.96077767054435,1.8600584099993591,0.8077020394118001,0.8670978117476934,0.0,92.7996058257385,0.0
 0.9636416708374351,3.7027860279767424,4.789971968000001,36.42136917693603,1.8649196130518615,0.9794312766320914,0.8625832527364506,0.0,92.572066576616,0.0
 0.9685629782392021,3.71013885304256,4.795488000000001,36.876944773376394,1.8706240430427228,1.1591289722753588,0.8573304139924602,0.0,92.30458230688016,0.0
 0.9734411155812619,3.717407798853617,4.801030912,37.32721920317082,1.8771978786019592,1.3476118235860557,0.8513362874851648,0.0,91.99662846944683,0.0
 0.9782748810980088,3.724594614170517,4.8065999360000005,37.7719093335234,1.8846698820279857,1.5457935226976387,0.844599216059036,0.0,91.64769332598907,0.0
 0.9830630562278645,3.7317010477538615,4.812194304,38.21073453941555,1.89307168703958,1.7546987701445047,0.8371188750461149,0.0,91.2572749817809,0.0
 0.98780440460872,3.7387288483642527,4.817813248,38.643417072391706,1.9024381259323235,1.9754799985934506,0.8288962464302608,0.0,90.82487796541845,0.0
 0.9924976709223036,3.7456797647622935,4.823456,39.06968241258214,1.9128076007883625,2.209436704247307,0.8199335874402766,0.0,90.35000945123542,0.0
 0.9971415795724614,3.7525555457085877,4.8291217920000005,39.489259603014574,1.924222507978725,2.4580387019401058,0.8102343924989956,0.0,89.83217500374171,0.0
 1.0017348331802702,3.759357939963737,4.834809856,39.90188156494783,1.936729723488346,2.7229533959017687,0.7998033503575118,0.0,89.27024211851716,0.0
 1.0062761430149154,3.7660886962883438,4.840519424,40.3072853934218,1.9503536529922816,3.0,0.788646295818314,0.0,88.6329986026519,0.0
